1;Andaluc≠a;18;Granada;18057;18057;Cúllar Vega;145;6.212;2.808;54.039.623;19.244,88;8.699,23;14.090,03;0,4832;0,2359;15,8206;12,8988;3,6299;3,0438;9,5973;14,6053;21,3985;51,355
1;Andaluc≠a;18;Granada;18071;18071;Dúrcal;248;7.023;2.638;37.801.353;14.329,55;5.382,51;12.225,92;0,4269;0,1685;7,8514;4,5982;0,8674;3,7729;10,2964;17,1109;22,9242;45,8955
1;Andaluc≠a;18;Granada;18905;18905;Gabias, Las;580;13.950;7.023;123.844.987;17.634,20;8.877,78;13.802,51;0,4039;0,159;8,4961;5,9612;3,0098;3,8654;11,8007;15,8792;21,7485;46,7063
1;Andaluc≠a;18;Granada;18087;18087;Granada;8.677;236.207;105.834;2.535.216.428;23.954,65;10.733,03;18.126,70;0,4747;0,2084;10,1881;7,4146;3,3432;2,8368;9,2155;15,1366;22,8147;49,9964
1;Andaluc≠a;18;Granada;18089;18089;Guadix;807;20.307;7.151;118.945.443;16.633,40;5.857,36;13.136,37;0,4836;0,2252;13,6928;9,9355;3,5509;3,1331;9,5551;15,0451;20,9499;51,3167
1;Andaluc≠a;18;Granada;18098;18098;Hu_scar;390;8.236;3.045;38.217.460;12.550,89;4.640,29;9.071,70;0,4508;0,1798;5,7334;3,3394;1,3095;3,053;8,3508;15,1463;25,0854;48,3645
1;Andaluc≠a;18;Granada;18100;18100;Hu_tor Tˇjar;405;9.467;3.521;43.203.938;12.270,36;4.563,64;10.426,33;0,474;0,2085;9,0672;5,7534;1,1598;2,7557;8,3007;16,1386;23,3981;49,4069
1;Andaluc≠a;18;Granada;18101;18101;Hu_tor Vega;431;10.900;4.877;109.084.834;22.367,20;10.007,78;15.543,57;0,4495;0,1814;9,4493;6,5095;1,9909;3,4556;10,205;14,5261;22,9771;48,8363
1;Andaluc≠a;18;Granada;18102;18102;Illora;500;10.390;3.738;42.252.558;11.303,52;4.066,66;7.832,71;0,4861;0,2102;9,7811;5,6479;0,9566;2,9111;8,1718;14,1816;23,0437;51,6919
1;Andaluc≠a;18;Granada;18105;18105;Iznalloz;299;7.054;2.204;23.814.903;10.805,31;3.376,08;9.874,59;0,4185;0,1697;4,55;2,6227;0,7272;2,4583;9,4369;18,0402;25,8608;44,2038
1;Andaluc≠a;18;Granada;18122;18122;Loja;933;21.341;8.287;109.204.014;13.177,75;5.117,10;10.930,92;0,4597;0,1876;5,9249;3,5201;1,2069;3,1624;8,4358;16,0853;23,6514;48,6652
1;Andaluc≠a;18;Granada;18127;18127;Maracena;716;19.659;8.378;140.828.232;16.809,29;7.163,55;13.264,08;0,4143;0,1603;6,6528;4,4728;2,137;3,6825;11,0647;15,9016;23,1748;46,1765
1;Andaluc≠a;18;Granada;18134;18134;Monachil;316;6.270;2.827;57.607.814;20.377,72;9.187,85;14.124,11;0,4585;0,1918;9,902;5,1374;0,7339;3,5728;10,3097;14,3139;20,2055;51,5982
